id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,cycle_number,is_forecast,forecast_cap_rate1,forecast_date1,forecast_cap_rate2,forecast_date2
5474,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,151.0,2024-07-23 20:00:01,2024-07-23 22:07:34,127.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,67.0,0.0,0.0,52.6,52.4,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,146,False,,,,
5473,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,152.0,2024-07-25 20:00:01,2024-07-25 22:07:43,127.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,52.1,51.9,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,147,False,,,,
5472,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,153.0,2024-07-27 20:00:01,2024-07-27 22:12:43,132.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,67.0,0.0,0.0,52.2,52.0,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,148,False,,,,
5471,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,154.0,2024-07-29 20:00:01,2024-07-29 22:11:05,131.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.3,52.1,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,149,False,,,,
5470,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,155.0,2024-07-31 20:00:01,2024-07-31 22:13:35,133.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.1,51.9,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,150,False,,,,
5469,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,156.0,2024-08-02 20:00:01,2024-08-02 22:14:10,134.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.3,52.1,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,151,False,,,,
5468,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,157.0,2024-08-04 20:00:01,2024-08-04 22:10:58,130.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.7,52.5,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,152,False,,,,
5467,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,158.0,2024-08-06 20:00:01,2024-08-06 22:14:04,134.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.6,52.4,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,153,False,,,,
5466,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,159.0,2024-08-08 20:00:01,2024-08-08 22:20:04,140.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,65.0,0.0,0.0,52.4,52.2,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,154,False,,,,
5465,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,160.0,2024-08-10 20:00:01,2024-08-10 22:11:05,131.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,52.3,52.1,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,155,False,,,,
5464,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,161.0,2024-08-12 20:00:01,2024-08-12 22:17:27,137.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.2,52.0,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,156,False,,,,
5463,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,162.0,2024-08-14 20:00:01,2024-08-14 22:13:55,133.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,52.1,52.5,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,157,False,,,,
5462,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,163.0,2024-08-16 20:00:01,2024-08-16 22:15:12,135.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,66.0,0.0,0.0,52.6,52.4,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,158,False,,,,
5461,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,164.0,2024-08-18 20:00:01,2024-08-18 22:19:42,139.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,65.0,0.0,0.0,51.9,51.7,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,159,False,,,,
5460,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,165.0,2024-08-20 20:00:01,2024-08-20 22:26:44,146.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.2,52.0,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,160,False,,,,
5459,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,166.0,2024-08-22 20:00:00,2024-08-22 22:21:01,141.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.3,52.1,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,161,False,,,,
5458,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,167.0,2024-08-24 20:00:01,2024-08-24 22:17:04,137.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,52.4,52.1,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,162,False,,,,
5457,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,168.0,2024-08-26 20:00:01,2024-08-26 22:11:26,131.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,52.1,52.0,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,163,False,,,,
5456,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,169.0,2024-08-28 20:00:00,2024-08-28 22:15:33,135.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,52.0,51.8,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,164,False,,,,
5455,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,170.0,2024-08-30 20:00:01,2024-08-30 22:15:45,135.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,52.7,52.5,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,165,False,,,,
5454,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,171.0,2024-09-01 20:00:01,2024-09-01 22:12:59,132.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,67.0,0.0,0.0,52.1,51.9,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,166,False,,,,
5453,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,172.0,2024-09-03 20:00:01,2024-09-03 22:04:48,124.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,52.6,52.3,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,167,False,,,,
5452,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,173.0,2024-09-05 20:00:01,2024-09-05 22:05:19,125.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,52.8,52.6,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,168,False,,,,
5451,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,174.0,2024-09-07 20:00:01,2024-09-07 22:05:57,125.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,67.0,0.0,0.0,52.7,52.6,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,169,False,,,,
5450,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,175.0,2024-09-09 20:00:01,2024-09-09 21:55:52,115.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,70.0,0.0,0.0,52.7,52.5,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,170,False,,,,
5449,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,176.0,2024-09-11 20:00:01,2024-09-11 21:56:24,116.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,71.0,0.0,0.0,52.4,52.3,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,171,False,,,,
5448,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,177.0,2024-09-13 20:00:01,2024-09-13 21:54:26,114.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,71.0,0.0,0.0,53.0,52.9,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,172,False,,,,
5447,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,178.0,2024-09-15 20:00:01,2024-09-15 21:48:39,108.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,72.0,72.0,0.0,0.0,53.1,52.9,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,173,False,,,,
5446,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,179.0,2024-09-17 20:00:01,2024-09-17 21:51:25,111.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,72.0,72.0,0.0,0.0,53.2,53.0,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,174,False,,,,
5445,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,180.0,2024-09-19 20:00:01,2024-09-19 21:48:15,108.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,72.0,73.0,0.0,0.0,53.2,53.0,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,175,False,,,,
5444,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,181.0,2024-09-21 20:00:01,2024-09-21 21:46:10,106.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,73.0,0.0,0.0,53.3,53.1,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,176,False,,,,
5443,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,182.0,2024-09-23 20:00:01,2024-09-23 21:45:32,105.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,72.0,72.0,0.0,0.0,52.7,52.6,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,177,False,,,,
5442,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,183.0,2024-09-25 20:00:01,2024-09-25 21:43:44,103.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,72.0,73.0,0.0,0.0,53.4,53.2,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,178,False,,,,
5441,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,184.0,2024-09-27 20:00:01,2024-09-27 21:41:07,101.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,73.0,0.0,0.0,52.9,52.8,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,179,False,,,,
5440,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,185.0,2024-09-29 20:00:01,2024-09-29 21:41:58,101.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,74.0,0.0,0.0,53.0,52.8,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,180,False,,,,
5439,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,186.0,2024-10-01 20:00:01,2024-10-01 21:38:32,98.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,74.0,0.0,0.0,53.1,52.9,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,181,False,,,,
5438,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,187.0,2024-10-03 20:00:01,2024-10-03 21:38:22,98.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,74.0,0.0,0.0,52.8,52.6,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,182,False,,,,
5437,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,188.0,2024-10-05 20:00:02,2024-10-05 21:40:53,100.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,74.0,0.0,0.0,52.6,52.5,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,183,False,,,,
5436,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,189.0,2024-10-07 20:00:01,2024-10-07 21:38:28,98.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,74.0,0.0,0.0,53.2,53.0,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,184,False,,,,
5435,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,190.0,2024-10-09 20:00:01,2024-10-09 21:41:47,101.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,74.0,0.0,0.0,53.0,52.7,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,185,False,,,,
5434,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,191.0,2024-10-11 20:00:01,2024-10-11 21:37:15,97.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,74.0,74.0,0.0,0.0,53.2,53.1,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,186,False,,,,
5433,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,192.0,2024-10-13 20:00:01,2024-10-13 21:44:18,104.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,74.0,0.0,0.0,52.6,52.5,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,187,False,,,,
5432,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,193.0,2024-10-15 20:00:01,2024-10-15 21:38:53,98.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,73.0,75.0,0.0,0.0,53.3,53.1,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,188,False,,,,
5431,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,194.0,2024-10-17 20:00:01,2024-10-17 21:35:13,95.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,74.0,75.0,0.0,0.0,53.2,52.9,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,189,False,,,,
5430,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,195.0,2024-10-19 20:00:01,2024-10-19 21:33:59,93.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,53.1,52.9,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,190,False,,,,
5429,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,196.0,2024-10-21 20:00:01,2024-10-21 21:36:24,96.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,53.1,52.9,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,191,False,,,,
5428,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,197.0,2024-10-23 20:00:01,2024-10-23 21:30:56,90.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,52.9,52.8,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,192,False,,,,
5427,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,198.0,2024-10-25 20:00:01,2024-10-25 21:32:39,92.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,53.3,53.1,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,193,False,,,,
5426,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,199.0,2024-10-27 20:00:01,2024-10-27 21:36:28,96.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,74.0,75.0,0.0,0.0,52.8,52.6,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,194,False,,,,
5425,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,200.0,2024-10-29 20:00:01,2024-10-29 21:32:06,92.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,74.0,75.0,0.0,0.0,52.9,52.7,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,195,False,,,,
5424,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,201.0,2024-10-31 20:00:01,2024-10-31 21:28:57,88.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,52.8,52.6,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,196,False,,,,
5423,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,202.0,2024-11-02 20:00:00,2024-11-02 21:30:35,90.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,52.9,52.7,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,197,False,,,,
5422,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,203.0,2024-11-04 20:00:01,2024-11-04 21:29:23,89.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,53.1,52.8,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,198,False,,,,
5421,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,204.0,2024-11-06 20:00:01,2024-11-06 21:29:07,89.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,53.3,53.1,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,199,False,,,,
5420,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,205.0,2024-11-08 20:00:01,2024-11-08 21:33:47,93.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,74.0,74.0,0.0,0.0,53.2,53.0,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,200,False,,,,
5419,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,206.0,2024-11-10 20:00:00,2024-11-10 21:36:30,96.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,74.0,74.0,0.0,0.0,53.2,52.9,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,201,False,,,,
5418,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,207.0,2024-11-12 20:00:01,2024-11-12 21:30:45,90.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,75.0,0.0,0.0,53.2,53.0,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,202,False,,,,
5417,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,208.0,2024-11-14 20:00:01,2024-11-14 21:28:24,88.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,75.0,0.0,0.0,52.9,52.7,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,203,False,,,,
5416,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,209.0,2024-11-16 20:00:00,2024-11-16 21:28:36,88.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,76.0,0.0,0.0,53.7,53.5,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,204,False,,,,
5415,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,210.0,2024-11-18 20:00:01,2024-11-18 21:24:34,84.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,76.0,0.0,0.0,53.1,52.9,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,205,False,,,,
5414,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,211.0,2024-11-20 20:00:00,2024-11-20 21:30:13,90.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,76.0,0.0,0.0,53.5,53.3,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,206,False,,,,
5413,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,212.0,2024-11-22 20:00:00,2024-11-22 21:30:50,90.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,76.0,0.0,0.0,53.5,53.3,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,207,False,,,,
5412,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,213.0,2024-11-24 20:00:01,2024-11-24 21:26:19,86.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,76.0,0.0,0.0,53.5,53.3,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,208,False,,,,
5411,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,214.0,2024-11-26 20:00:01,2024-11-26 21:30:36,90.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,76.0,0.0,0.0,53.3,53.1,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,209,False,,,,
5410,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,215.0,2024-11-28 20:00:01,2024-11-28 21:30:24,90.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,76.0,0.0,0.0,53.1,52.9,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,210,False,,,,
5409,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,216.0,2024-11-30 20:00:01,2024-11-30 21:28:52,88.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,76.0,0.0,0.0,53.8,53.6,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,211,False,,,,
5408,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,217.0,2024-12-02 20:00:01,2024-12-02 21:26:46,86.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,76.0,0.0,0.0,53.6,53.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,212,False,,,,
5407,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,218.0,2024-12-04 20:00:01,2024-12-04 21:23:59,83.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,76.0,0.0,0.0,53.1,52.9,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,213,False,,,,
5406,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,219.0,2024-12-06 20:00:01,2024-12-06 21:24:02,84.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,77.0,0.0,0.0,53.1,52.9,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,214,False,,,,
5405,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,220.0,2024-12-08 20:00:01,2024-12-08 21:22:31,82.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,77.0,0.0,0.0,53.4,53.2,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,215,False,,,,
5404,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,221.0,2024-12-10 20:00:01,2024-12-10 21:21:15,81.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,77.0,0.0,0.0,53.7,53.5,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,216,False,,,,
5403,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,222.0,2024-12-12 20:00:01,2024-12-12 21:07:56,67.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,78.0,0.0,0.0,53.8,53.6,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,217,False,,,,
5402,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,223.0,2024-12-14 20:00:01,2024-12-14 21:04:53,64.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,79.0,79.0,0.0,0.0,53.6,53.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,218,False,,,,
